"username","article_id","link","post_time","tag","linkout","url"
"guhjy","309395","url http://www.citeulike.org/user/guhjy/article/309395","2007-08-12 13:48:08","bias stats","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed Central url http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1182327/ type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/guhjy/article/309395"
"username","article_id","link","post_time","tag","linkout","url"
"monod","309395","url http://www.citeulike.org/user/monod/article/309395","2005-09-15 05:18:09","science","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed Central url http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1182327/ type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/monod/article/309395"
"username","article_id","link","post_time","tag","linkout","url"
"DGiles","1151399","url http://www.citeulike.org/user/DGiles/article/1151399","2010-12-31 17:14:31","publishing_and_citations","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/DGiles/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"hatusvianna","1151399","url http://www.citeulike.org/user/hatusvianna/article/1151399","2010-09-21 18:28:48","metodology scientific","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/hatusvianna/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"bartzbeielstein","1151399","url http://www.citeulike.org/user/bartzbeielstein/article/1151399","2010-02-20 15:02:02","no-tag","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/bartzbeielstein/article/1151399"
"group","group_id","article_id","link","post_time","tag","linkout","url"
"Jiang Research Group","8703","1151399","url http://www.citeulike.org/group/8703/article/1151399","2009-02-05 16:25:48","meta-research","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/group/8703/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"whitead","1151399","url http://www.citeulike.org/user/whitead/article/1151399","2009-02-05 16:25:48","meta-research","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/whitead/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"VGreiff","1151399","url http://www.citeulike.org/user/VGreiff/article/1151399","2009-01-29 13:29:55","conceptual writing","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/VGreiff/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"toomash","1151399","url http://www.citeulike.org/user/toomash/article/1151399","2009-01-05 23:52:11","publication_bias","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/toomash/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"marcela","1151399","url http://www.citeulike.org/user/marcela/article/1151399","2008-11-29 03:40:13","academia research","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/marcela/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"treangen","1151399","url http://www.citeulike.org/user/treangen/article/1151399","2008-11-21 09:45:38","review why-published-research-findings-are-false","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/treangen/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"jmeppley","1151399","url http://www.citeulike.org/user/jmeppley/article/1151399","2008-10-23 14:00:42","statistics","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/jmeppley/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"hpiwowar","1151399","url http://www.citeulike.org/user/hpiwowar/article/1151399","2007-12-07 06:06:43","all bias file-import-09-04-28 ioannidis policy quality research","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/hpiwowar/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"wandall","1151399","url http://www.citeulike.org/user/wandall/article/1151399","2007-03-09 15:04:15","conflict_of_interest expert_judgment false_positive judgement registry replication statistics uncertainty","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/wandall/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"ggorjan","1151399","url http://www.citeulike.org/user/ggorjan/article/1151399","2007-07-05 09:30:10","hypotheses","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/ggorjan/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"biomcgary","1151399","url http://www.citeulike.org/user/biomcgary/article/1151399","2008-01-18 16:11:06","bandwagon_effect bias effect_size peer_review","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/biomcgary/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"devender","1151399","url http://www.citeulike.org/user/devender/article/1151399","2007-05-30 15:27:56","ethics experimental_design","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/devender/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"willie_gt","1151399","url http://www.citeulike.org/user/willie_gt/article/1151399","2007-08-20 12:34:38","interesting","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/willie_gt/article/1151399"
"group","group_id","article_id","link","post_time","tag","linkout","url"
"FlowCytometry","902","1151399","url http://www.citeulike.org/group/902/article/1151399","2007-05-30 15:27:56","ethics experimental_design","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/group/902/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"gvdh","1151399","url http://www.citeulike.org/user/gvdh/article/1151399","2007-11-12 19:59:22","academic evaluation research","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type Pubmed url http://view.ncbi.nlm.nih.gov/pubmed/16060722 type Hubmed url http://www.hubmed.org/display.cgi?uids=16060722","http://www.citeulike.org/user/gvdh/article/1151399"
"username","article_id","link","post_time","tag","linkout","url"
"sylvienoel","313684","url http://www.citeulike.org/user/sylvienoel/article/313684","2006-01-31 15:51:55","ethics probability research-findings science","type URL url http://medicine.plosjournals.org/perlserv/?request=get-document&#38;doi=10.1371/journal.pmed.0020124","http://www.citeulike.org/user/sylvienoel/article/313684"
"username","article_id","link","post_time","tag","linkout","url"
"mcwolf","313684","url http://www.citeulike.org/user/mcwolf/article/313684","2005-09-08 09:29:23","must","type URL url http://medicine.plosjournals.org/perlserv/?request=get-document&#38;doi=10.1371/journal.pmed.0020124","http://www.citeulike.org/user/mcwolf/article/313684"
"username","article_id","link","post_time","tag","linkout","url"
"kresala","313684","url http://www.citeulike.org/user/kresala/article/313684","2005-10-06 07:09:02","ebm","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type URL url http://medicine.plosjournals.org/perlserv/?request=get-document&#38;doi=10.1371/journal.pmed.0020124","http://www.citeulike.org/user/kresala/article/313684"
"group","group_id","article_id","link","post_time","tag","linkout","url"
"CSCW","204","313684","url http://www.citeulike.org/group/204/article/313684","2006-01-31 15:51:55","ethics probability research-findings science","type URL url http://medicine.plosjournals.org/perlserv/?request=get-document&#38;doi=10.1371/journal.pmed.0020124","http://www.citeulike.org/group/204/article/313684"
"group","group_id","article_id","link","post_time","tag","linkout","url"
"Virtual_Reality","418","313684","url http://www.citeulike.org/group/418/article/313684","2006-01-31 15:51:55","ethics probability research-findings science","type URL url http://medicine.plosjournals.org/perlserv/?request=get-document&#38;doi=10.1371/journal.pmed.0020124","http://www.citeulike.org/group/418/article/313684"
"username","article_id","link","post_time","tag","linkout","url"
"cager","3177712","url http://www.citeulike.org/user/cager/article/3177712","2008-09-01 08:51:54","popular","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/cager/article/3177712"
"username","article_id","link","post_time","tag","linkout","url"
"pkonings","3461288","url http://www.citeulike.org/user/pkonings/article/3461288","2008-10-29 15:35:13","file-import-08-10-29 positive ppv predictive value","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/pkonings/article/3461288"
"username","article_id","link","post_time","tag","linkout","url"
"jonsta247","3748947","url http://www.citeulike.org/user/jonsta247/article/3748947","2008-12-04 19:47:26","file-import-08-12-04","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type URL url http://dx.doi.org/10.1371%2Fjournal.pmed.0020124","http://www.citeulike.org/user/jonsta247/article/3748947"
"username","article_id","link","post_time","tag","linkout","url"
"seb1","5980830","url http://www.citeulike.org/user/seb1/article/5980830","2009-10-21 17:11:53","as bias data design epidemiology file-import-09-10-21 functions interpretation likelihood meta-analysis odds of publishing ratio reproducibility research results sample size statistical topic","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/seb1/article/5980830"
"username","article_id","link","post_time","tag","linkout","url"
"gthorisson","6089503","url http://www.citeulike.org/user/gthorisson/article/6089503","2009-11-09 17:42:59","bias-epidemiology data-interpretation-statistical likelihood-functions meta-analysis-as-topic odds-ratio publishing reproducibility-of-results sample-size","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/gthorisson/article/6089503"
"username","article_id","link","post_time","tag","linkout","url"
"roelofburger","6344651","url http://www.citeulike.org/user/roelofburger/article/6344651","2009-12-09 11:47:45","badscience file-import-09-12-09 researchpapers_howto","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/roelofburger/article/6344651"
"username","article_id","link","post_time","tag","linkout","url"
"lindenb","6523109","url http://www.citeulike.org/user/lindenb/article/6523109","2010-01-11 18:01:37","error false file-import-10-01-11 findings research","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/lindenb/article/6523109"
"username","article_id","link","post_time","tag","linkout","url"
"alzapl","6525742","url http://www.citeulike.org/user/alzapl/article/6525742","2010-01-11 21:08:13","no-tag","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type URL url http://medicine.plosjournals.org/perlserv/?request=get-document&#38;doi=10.1371%2Fjournal.pmed.0020124","http://www.citeulike.org/user/alzapl/article/6525742"
"username","article_id","link","post_time","tag","linkout","url"
"mz2","6702243","url http://www.citeulike.org/user/mz2/article/6702243","2010-02-19 15:24:04","as bias data design epidemiology file-import-10-02-19 functions interpretation likelihood meta-analysis odds of publishing ratio reproducibility research results sample size statistical topic","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/mz2/article/6702243"
"username","article_id","link","post_time","tag","linkout","url"
"waltonjones","7247437","url http://www.citeulike.org/user/waltonjones/article/7247437","2010-06-04 05:34:06","papers","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/waltonjones/article/7247437"
"username","article_id","link","post_time","tag","linkout","url"
"penreyes","7338835","url http://www.citeulike.org/user/penreyes/article/7338835","2010-06-18 01:24:54","as bias designsample epidemiologydata functionsmeta-analysis interpretation of ratiopublishingreproducibility resultsresearch size statisticallikelihood topicodds","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type URL url http://www.ncbi.nlm.nih.gov/pubmed/16060722","http://www.citeulike.org/user/penreyes/article/7338835"
"group","group_id","article_id","link","post_time","tag","linkout","url"
"Biiiogeek","13847","7658390","url http://www.citeulike.org/group/13847/article/7658390","2010-08-16 23:27:55","bioetica_publicacion","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/group/13847/article/7658390"
"username","article_id","link","post_time","tag","linkout","url"
"Maramaldo","8244579","url http://www.citeulike.org/user/Maramaldo/article/8244579","2010-11-14 10:54:35","gwas","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/Maramaldo/article/8244579"
"username","article_id","link","post_time","tag","linkout","url"
"osvaldoreisss","8778557","url http://www.citeulike.org/user/osvaldoreisss/article/8778557","2011-02-07 18:02:40","opinion","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/osvaldoreisss/article/8778557"
"username","article_id","link","post_time","tag","linkout","url"
"FrankLeone","9030694","url http://www.citeulike.org/user/FrankLeone/article/9030694","2011-03-21 08:55:16","as bias designsample epidemiologydata functionsmeta-analysis interpretation of ratiopublishingreproducibility resultsresearch size statisticallikelihood topicodds","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type URL url http://www.ncbi.nlm.nih.gov/pubmed/16060722","http://www.citeulike.org/user/FrankLeone/article/9030694"
"username","article_id","link","post_time","tag","linkout","url"
"konrad_foerstner","9419680","url http://www.citeulike.org/user/konrad_foerstner/article/9419680","2011-06-16 07:02:45","health statistics","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type URL url http://medicine.plosjournals.org/perlserv/?SESSID=1ed5c424e4303b7d933b9aa6755705cd&#38;request=get-document&#38;doi=10.1371%2Fjournal.pmed.0020124","http://www.citeulike.org/user/konrad_foerstner/article/9419680"
"username","article_id","link","post_time","tag","linkout","url"
"shreejoytripathy","9556237","url http://www.citeulike.org/user/shreejoytripathy/article/9556237","2011-07-18 17:10:58","no-tag","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/shreejoytripathy/article/9556237"
"username","article_id","link","post_time","tag","linkout","url"
"birjupatel","9767207","url http://www.citeulike.org/user/birjupatel/article/9767207","2011-09-14 22:43:14","undefined","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124 type URL url http://dx.plos.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/birjupatel/article/9767207"
"username","article_id","link","post_time","tag","linkout","url"
"sandervdc","10309406","url http://www.citeulike.org/user/sandervdc/article/10309406","2012-02-02 17:47:56","no-tag","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/sandervdc/article/10309406"
"username","article_id","link","post_time","tag","linkout","url"
"sandervdc","10309407","url http://www.citeulike.org/user/sandervdc/article/10309407","2012-02-02 17:47:56","no-tag","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/sandervdc/article/10309407"
"username","article_id","link","post_time","tag","linkout","url"
"spaetij","10391533","url http://www.citeulike.org/user/spaetij/article/10391533","2012-02-27 22:18:43","hmm","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/spaetij/article/10391533"
"username","article_id","link","post_time","tag","linkout","url"
"SRCMethodsLibrary","10982298","url http://www.citeulike.org/user/SRCMethodsLibrary/article/10982298","2012-07-31 17:27:04","applicability open-access src","type DOI url http://dx.doi.org/10.1371/journal.pmed.0020124","http://www.citeulike.org/user/SRCMethodsLibrary/article/10982298"
""
"name","url"
"Connotea","http://www.connotea.org/uri/9de176cafc187d3dc8124c228b237277"
""
"data","url"
"http://www.connotea.org/user/allan47/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/allan47/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/bgood/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/bgood/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/duncan/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/duncan/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/eevangelou/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/eevangelou/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/eroshenkona/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/eroshenkona/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/IanMulvany/uri/75d05b8089faa8f25dd1c1cd2dbd72c0","http://www.connotea.org/user/IanMulvany/uri/75d05b8089faa8f25dd1c1cd2dbd72c0"
"data","url"
"http://www.connotea.org/user/konrad/uri/40e731af3c9b5aaf28bca5ee6cd30778","http://www.connotea.org/user/konrad/uri/40e731af3c9b5aaf28bca5ee6cd30778"
"data","url"
"http://www.connotea.org/user/lindenb/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/lindenb/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/msredsonyas/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/msredsonyas/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/nicmila/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/nicmila/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/pstamber/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/pstamber/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/samyotte/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/samyotte/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/SimonBarkow/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/SimonBarkow/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/suribe/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/suribe/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/terryc/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/terryc/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/tiago/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/tiago/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/Tomi/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/Tomi/uri/9de176cafc187d3dc8124c228b237277"
"data","url"
"http://www.connotea.org/user/tsuomela/uri/9de176cafc187d3dc8124c228b237277","http://www.connotea.org/user/tsuomela/uri/9de176cafc187d3dc8124c228b237277"
""
"name","url"
"CrossRef",""
""
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"14","1473-7159 1744-8352","Expert Review of Molecular Diagnostics","Expert Rev Mol Diagn","Metabolomic biomarkers: search, discovery and validation","contributor first_author true given_name Douglas B surname Kell","7","4","329","2007","full_text","10.1586/14737159.7.4.329","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"37","16159853 16159861","PROTEOMICS","Proteomics","Strategies for plasma proteomic profiling of cancers","contributor first_author true given_name Gilbert S. surname Omenn","6","20","5662","2006","full_text","10.1002/pmic.200600331","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","1549-1277 1549-1676","PLoS Medicine","Plos Med","Truth, Probability, and Frameworks","contributor first_author true given_name Jonathan D. surname Wren","2","11","e361","2005","full_text","10.1371/journal.pmed.0020361","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","1549-1277 1549-1676","PLoS Medicine","Plos Med","Power, Reliability, and Heterogeneous Results","contributor first_author true given_name Ian surname Shrier","2","11","e386","2005","full_text","10.1371/journal.pmed.0020386","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"2","1549-1277 1549-1676","PLoS Medicine","Plos Med","The Clinical Interpretation of Research","contributor first_author true given_name Stephen G. surname Pauker","2","11","e395","2005","full_text","10.1371/journal.pmed.0020395","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","10696563 15532712","Academic Emergency Medicine","Some Theoretical Underpinnings of Knowledge Translation","contributor first_author true given_name Ian D. surname Graham first_author false given_name Jacqueline surname Tetroe","14","11","936","2007","full_text","10.1111/j.1553-2712.2007.tb02369.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"5","1440-6381 1741-6612","Australasian Journal on Ageing","Australas J Ageing","Pharmaco-epistemology for the prescribing geriatrician","contributor first_author true given_name David G surname Le Couteur first_author false given_name Hal surname Kendig","27","1","3","2008","full_text","10.1111/j.1741-6612.2007.00271.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","1932-9520 1932-9563","Current Cardiovascular Risk Reports","Curr Cardio Risk Rep","Systems Biology Approaches for Investigating the Relationship Between Lipids and Cardiovascular Disease","contributor first_author true given_name Gemma M. surname Kirwan first_author false given_name Diego surname Diez first_author false given_name Jesper Z. surname Haeggström first_author false given_name Susumu surname Goto first_author false given_name Craig E. surname Wheelock","5","1","52","2011","full_text","10.1007/s12170-010-0144-2","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","09595236","Drug and Alcohol Review","Strategies to increase community-based intervention research aimed at reducing excessive alcohol consumption and alcohol-related harm","contributor first_author true given_name CONOR surname GILLIGAN first_author false given_name ROB surname SANSON-FISHER first_author false given_name AMY E. surname ANDERSON first_author false given_name CATHERINE surname D'ESTE","30","6","659","2011","full_text","10.1111/j.1465-3362.2010.00263.x","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"3","13561294","Journal of Evaluation in Clinical Practice","Identifying spin in health management evaluations","contributor first_author true given_name Ariel surname Linden","17","6","1223","2011","full_text","10.1111/j.1365-2753.2010.01611.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","first_page","year","publication_type","doi","url"
"4","00225193","Journal of Theoretical Biology","Journal of Theoretical Biology","The promise of Mechanical Turk: How online labor markets can help theorists run behavioral experiments","contributor first_author true given_name David G. surname Rand","299","172","2012","full_text","10.1016/j.jtbi.2011.03.004","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","00062952","Biochemical Pharmacology","Biochemical Pharmacology","Editorial: Translational Medicine special issue","contributor first_author true given_name Mark surname Day first_author false given_name Gerard B. surname Fox first_author false given_name Gerard J. surname Marek","81","12","1353","2011","full_text","10.1016/j.bcp.2011.01.018","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"5","0262-6667 2150-3435","Hydrological Sciences Journal","Hydrological Sciences Journal","Reply to discussions of “Editorial—The peer review system: prospects and challenges”","contributor first_author true given_name Z. W. surname KUNDZEWICZ first_author false given_name D. surname KOUTSOYIANNIS","51","2","357","2006","full_text","10.1623/hysj.51.2.357","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"3","10499644","Biological Control","Biological Control","Fifty years of attempted biological control of termites – Analysis of a failure","contributor first_author true given_name Thomas surname Chouvenc first_author false given_name Nan-Yao surname Su first_author false given_name J. surname Kenneth Grace","59","2","69","2011","full_text","10.1016/j.biocontrol.2011.06.015","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"7","00034975","The Annals of Thoracic Surgery","The Annals of Thoracic Surgery","What is the Value of a p Value?","contributor first_author true given_name Gary L. surname Grunkemeier first_author false given_name YingXing surname Wu first_author false given_name Anthony P. surname Furnary","87","5","1337","2009","full_text","10.1016/j.athoracsur.2009.03.027","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"79","08954356","Journal of Clinical Epidemiology","Journal of Clinical Epidemiology","Trial sequential analysis reveals insufficient information size and potentially false positive results in many meta-analyses","contributor first_author true given_name Jesper surname Brok first_author false given_name Kristian surname Thorlund first_author false given_name Christian surname Gluud first_author false given_name Jørn surname Wetterslev","61","8","763","2008","full_text","10.1016/j.jclinepi.2007.10.007","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"163","08954356","Journal of Clinical Epidemiology","Journal of Clinical Epidemiology","Trial sequential analysis may establish when firm evidence is reached in cumulative meta-analysis","contributor first_author true given_name Jørn surname Wetterslev first_author false given_name Kristian surname Thorlund first_author false given_name Jesper surname Brok first_author false given_name Christian surname Gluud","61","1","64","2008","full_text","10.1016/j.jclinepi.2007.03.013","h"
"fl_count","issn","journal_title","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"0","00315990","Perspectives in Psychiatric Care","Biological Perspectives: Update on Newer Antipsychotic Drugs: Are They Evidence Based?","contributor first_author true given_name Norman L. surname Keltner first_author false given_name Randy L. surname Moore first_author false given_name Joan S. surname Grant","47","4","220","2011","full_text","10.1111/j.1744-6163.2011.00316.x","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"21","08954356","Journal of Clinical Epidemiology","Journal of Clinical Epidemiology","Limitations are not properly acknowledged in the scientific literature","contributor first_author true given_name John P.A. surname Ioannidis","60","4","324","2007","full_text","10.1016/j.jclinepi.2006.09.011","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
"1","08954356","Journal of Clinical Epidemiology","Journal of Clinical Epidemiology","Author reply: improving prognosis research: standards primary, secondary, and tertiary","contributor first_author true given_name Harry surname Hemingway","60","8","865","2007","full_text","10.1016/j.jclinepi.2007.02.005","h"
"fl_count","issn","journal_title","journal_abbreviation","article_title","contributors","volume","issue","first_page","year","publication_type","doi","url"
